longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rank,property_id,address,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,status_text,broker_name,input,property_url,listing_url
-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,160400.0,<1H OCEAN,233,19737095,"3247 Kenhill Dr, San Jose, CA 95111",475000,USD,1.0,1.0,724 sqft,,469200.0,2400.0,35,,False,https://photos.zillowstatic.com/fp/4d7ee8efb0f12a83eeca320412e69f28-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3247-Kenhill-Dr-San-Jose-CA-95111/19737095_zpid/,https://www.zillow.com/san-jose-ca/6_p/
-121.84,37.28,18.0,2749.0,633.0,1779.0,561.0,3.925,166100.0,<1H OCEAN,299,19736386,"121 Rancho Dr UNIT D, San Jose, CA 95111",515000,USD,1.0,2.0,822 sqft,,500900.0,2749.0,103,,False,https://photos.zillowstatic.com/fp/ae124ad67fc94f8b5857d83de1224f8a-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/121-Rancho-Dr-UNIT-D-San-Jose-CA-95111/19736386_zpid/,https://www.zillow.com/san-jose-ca/8_p/
-121.81,37.28,17.0,2277.0,428.0,1887.0,422.0,5.7078,217000.0,<1H OCEAN,55,19814264,"4756 Lyric Ln, San Jose, CA 95111",1197000,USD,2.0,4.0,1260 sqft,,1149500.0,3753.0,8,,False,https://photos.zillowstatic.com/fp/bb107911fd4b75c666d2d27cb9551474-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/4756-Lyric-Ln-San-Jose-CA-95111/19814264_zpid/,https://www.zillow.com/san-jose-ca/2_p/
-121.81,37.28,17.0,2277.0,428.0,1887.0,422.0,5.7078,217000.0,<1H OCEAN,34,19814445,"4776 Snow Dr, San Jose, CA 95111",749000,USD,3.0,3.0,1463 sqft,,743600.0,3627.0,73,,False,https://photos.zillowstatic.com/fp/77fdc7ad120bb0d419f0842497638d33-p_e.jpg,FOR SALE,Multi-family home for sale,Vanguard Properties,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/4776-Snow-Dr-San-Jose-CA-95111/19814445_zpid/,"https://www.zillow.com/homes/San-Jose,-CA_rb/"
-121.82,37.28,33.0,2873.0,489.0,1946.0,475.0,5.0709,176400.0,<1H OCEAN,97,19732879,"4347 Senter Rd, San Jose, CA 95111",1099000,USD,2.0,4.0,1308 sqft,,1183500.0,4075.0,0,,False,https://photos.zillowstatic.com/fp/07e5cff5c7741d308edc4d5534d098c7-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/4347-Senter-Rd-San-Jose-CA-95111/19732879_zpid/,https://www.zillow.com/san-jose-ca/3_p/
-121.82,37.28,31.0,1340.0,235.0,1336.0,270.0,4.2361,179500.0,<1H OCEAN,97,19732879,"4347 Senter Rd, San Jose, CA 95111",1099000,USD,2.0,4.0,1308 sqft,,1183500.0,4075.0,0,,False,https://photos.zillowstatic.com/fp/07e5cff5c7741d308edc4d5534d098c7-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/4347-Senter-Rd-San-Jose-CA-95111/19732879_zpid/,https://www.zillow.com/san-jose-ca/3_p/
-121.82,37.29,16.0,2085.0,394.0,1705.0,391.0,5.0225,222800.0,<1H OCEAN,151,19733229,"3876 Maui Dr, San Jose, CA 95111",1149888,USD,2.0,3.0,1687 sqft,,1177500.0,3981.0,18,,False,https://photos.zillowstatic.com/fp/b4e76184990fa8988d41fd238c45d292-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3876-Maui-Dr-San-Jose-CA-95111/19733229_zpid/,https://www.zillow.com/san-jose-ca/4_p/
-121.82,37.31,22.0,2044.0,402.0,1925.0,429.0,3.7102,177500.0,<1H OCEAN,239,153493664,"3176 Oakbridge Dr, San Jose, CA 95121",330000,USD,2.0,2.0,1440 sqft,,331200.0,629.0,36,,False,https://photos.zillowstatic.com/fp/640d07778df81d5d9fc6814bf130875e-p_e.jpg,FOR SALE,Home for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3176-Oakbridge-Dr-San-Jose-CA-95121/153493664_zpid/,https://www.zillow.com/san-jose-ca/6_p/
-121.82,37.31,15.0,1504.0,294.0,1267.0,291.0,5.5145,219400.0,<1H OCEAN,239,153493664,"3176 Oakbridge Dr, San Jose, CA 95121",330000,USD,2.0,2.0,1440 sqft,,331200.0,629.0,36,,False,https://photos.zillowstatic.com/fp/640d07778df81d5d9fc6814bf130875e-p_e.jpg,FOR SALE,Home for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3176-Oakbridge-Dr-San-Jose-CA-95121/153493664_zpid/,https://www.zillow.com/san-jose-ca/6_p/
-121.79,37.34,20.0,2018.0,328.0,1196.0,323.0,4.9318,262400.0,<1H OCEAN,72,19790050,"3364 Hoiting Dr, San Jose, CA 95148",1449000,USD,2.0,3.0,1501 sqft,,1555100.0,3900.0,2,,False,https://photos.zillowstatic.com/fp/26f5bd9523c04732a7ce2c584fc0b916-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3364-Hoiting-Dr-San-Jose-CA-95148/19790050_zpid/,https://www.zillow.com/san-jose-ca/2_p/
-121.8,37.35,15.0,2781.0,498.0,1389.0,475.0,5.614,223300.0,<1H OCEAN,337,19786883,"1618 Mount Rainier Dr, San Jose, CA 95127",1170000,USD,2.0,6.0,1659 sqft,,1159000.0,4099.0,23,,False,https://photos.zillowstatic.com/fp/d69d6472e0ee5f943577c7e286f6d702-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1618-Mount-Rainier-Dr-San-Jose-CA-95127/19786883_zpid/,https://www.zillow.com/san-jose-ca/9_p/
-121.8,37.35,27.0,2358.0,415.0,1562.0,383.0,5.2297,192800.0,<1H OCEAN,337,19786883,"1618 Mount Rainier Dr, San Jose, CA 95127",1170000,USD,2.0,6.0,1659 sqft,,1159000.0,4099.0,23,,False,https://photos.zillowstatic.com/fp/d69d6472e0ee5f943577c7e286f6d702-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1618-Mount-Rainier-Dr-San-Jose-CA-95127/19786883_zpid/,https://www.zillow.com/san-jose-ca/9_p/
-121.8,37.35,17.0,2529.0,423.0,1756.0,429.0,5.1017,240700.0,<1H OCEAN,337,19786883,"1618 Mount Rainier Dr, San Jose, CA 95127",1170000,USD,2.0,6.0,1659 sqft,,1159000.0,4099.0,23,,False,https://photos.zillowstatic.com/fp/d69d6472e0ee5f943577c7e286f6d702-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1618-Mount-Rainier-Dr-San-Jose-CA-95127/19786883_zpid/,https://www.zillow.com/san-jose-ca/9_p/
-121.77,37.33,8.0,3088.0,474.0,1799.0,456.0,7.2707,355300.0,<1H OCEAN,36,19791338,"3652 Slopeview Dr, San Jose, CA 95148",1898888,USD,3.0,4.0,2124 sqft,,2046500.0,4380.0,3,,False,https://photos.zillowstatic.com/fp/691a6be01216eb4206471bcc26b74539-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3652-Slopeview-Dr-San-Jose-CA-95148/19791338_zpid/,"https://www.zillow.com/homes/San-Jose,-CA_rb/"
-121.77,37.33,9.0,3160.0,468.0,1675.0,470.0,7.5443,348400.0,<1H OCEAN,36,19791338,"3652 Slopeview Dr, San Jose, CA 95148",1898888,USD,3.0,4.0,2124 sqft,,2046500.0,4380.0,3,,False,https://photos.zillowstatic.com/fp/691a6be01216eb4206471bcc26b74539-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3652-Slopeview-Dr-San-Jose-CA-95148/19791338_zpid/,"https://www.zillow.com/homes/San-Jose,-CA_rb/"
-121.78,37.33,10.0,2829.0,394.0,1510.0,386.0,6.68,359500.0,<1H OCEAN,46,19791049,"3628 Norwood Ave, San Jose, CA 95148",1798888,USD,3.0,4.0,1968 sqft,,1923900.0,4300.0,4,,False,https://photos.zillowstatic.com/fp/72f7f9179cf05bbdab3763f48253ff4a-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3628-Norwood-Ave-San-Jose-CA-95148/19791049_zpid/,https://www.zillow.com/san-jose-ca/2_p/
-121.81,37.3,14.0,1870.0,348.0,1214.0,347.0,4.9769,186500.0,<1H OCEAN,380,2119622378,"2580 Senter Rd SPC 490, San Jose, CA 95111",340000,USD,2.0,3.0,1440 sqft,,337600.0,717.0,46,,False,https://photos.zillowstatic.com/fp/72613a3a762afa8287a07f45b3c3f5ef-p_e.jpg,FOR SALE,Home for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/2580-Senter-Rd-SPC-490-San-Jose-CA-95111/2119622378_zpid/,https://www.zillow.com/san-jose-ca/10_p/
-121.81,37.3,15.0,1929.0,345.0,1683.0,347.0,5.5248,235600.0,<1H OCEAN,380,2119622378,"2580 Senter Rd SPC 490, San Jose, CA 95111",340000,USD,2.0,3.0,1440 sqft,,337600.0,717.0,46,,False,https://photos.zillowstatic.com/fp/72613a3a762afa8287a07f45b3c3f5ef-p_e.jpg,FOR SALE,Home for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/2580-Senter-Rd-SPC-490-San-Jose-CA-95111/2119622378_zpid/,https://www.zillow.com/san-jose-ca/10_p/
-121.8,37.31,15.0,1807.0,378.0,1277.0,341.0,4.5045,164500.0,<1H OCEAN,11,19806279,"1960 Postgate Ct, San Jose, CA 95121",650000,USD,2.0,3.0,1131 sqft,,758800.0,3362.0,3,,False,https://photos.zillowstatic.com/fp/05523f3d452405ed3ce6cf3f38443e78-p_e.jpg,FOR SALE,Townhouse for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1960-Postgate-Ct-San-Jose-CA-95121/19806279_zpid/,"https://www.zillow.com/homes/San-Jose,-CA_rb/"
-121.8,37.31,21.0,2630.0,446.0,1789.0,389.0,5.0543,232000.0,<1H OCEAN,11,19806279,"1960 Postgate Ct, San Jose, CA 95121",650000,USD,2.0,3.0,1131 sqft,,758800.0,3362.0,3,,False,https://photos.zillowstatic.com/fp/05523f3d452405ed3ce6cf3f38443e78-p_e.jpg,FOR SALE,Townhouse for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1960-Postgate-Ct-San-Jose-CA-95121/19806279_zpid/,"https://www.zillow.com/homes/San-Jose,-CA_rb/"
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,235700.0,<1H OCEAN,456,153498749,"3557 San Felipe Rd, San Jose, CA 95135",1188000,USD,,,,0.45 acres,,2199.0,46,,False,https://photos.zillowstatic.com/fp/2fd8884efc17f6e3245293a0db20c8a0-p_e.jpg,FOR SALE,Lot / Land for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3557-San-Felipe-Rd-San-Jose-CA-95135/153498749_zpid/,https://www.zillow.com/san-jose-ca/12_p/
-121.76,37.28,17.0,660.0,129.0,431.0,123.0,4.9097,241000.0,<1H OCEAN,100,19798249,"6340 Whaley Dr, San Jose, CA 95135",775000,USD,2.0,2.0,1496 sqft,,786300.0,3507.0,1,,False,https://photos.zillowstatic.com/fp/0f22f6868c323b41fdd7c427f20f097a-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/6340-Whaley-Dr-San-Jose-CA-95135/19798249_zpid/,https://www.zillow.com/san-jose-ca/3_p/
-121.76,37.28,17.0,660.0,129.0,431.0,123.0,4.9097,241000.0,<1H OCEAN,47,19797694,"2713 Scenic Meadow Ct, San Jose, CA 95135",2888000,USD,3.0,4.0,2854 sqft,,,,1,,False,https://photos.zillowstatic.com/fp/26c59e411130ff8f1a668352ce07ccba-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/2713-Scenic-Meadow-Ct-San-Jose-CA-95135/19797694_zpid/,https://www.zillow.com/san-jose-ca/2_p/
-121.77,37.31,16.0,1649.0,228.0,769.0,230.0,6.6455,302600.0,<1H OCEAN,98,64512612,"3305 Bastille Ct, San Jose, CA 95135",2075000,USD,3.0,3.0,2162 sqft,,2130200.0,4300.0,1,,False,https://photos.zillowstatic.com/fp/6bf9e184503185ee0b9578c2e8c1cfb4-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/3305-Bastille-Ct-San-Jose-CA-95135/64512612_zpid/,https://www.zillow.com/san-jose-ca/3_p/
-121.76,37.29,15.0,2267.0,348.0,1150.0,327.0,7.1267,277900.0,<1H OCEAN,164,19795670,"2916 Queens Estates Ct, San Jose, CA 95135",1798888,USD,2.0,4.0,1655 sqft,,1832600.0,4200.0,5,,False,https://photos.zillowstatic.com/fp/105f1875a903328d292f0241a7b6af50-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/2916-Queens-Estates-Ct-San-Jose-CA-95135/19795670_zpid/,https://www.zillow.com/san-jose-ca/4_p/
-121.76,37.29,15.0,2267.0,348.0,1150.0,327.0,7.1267,277900.0,<1H OCEAN,145,19798595,"5546 Cribari Cir, San Jose, CA 95135",498000,USD,2.0,2.0,1223 sqft,,589700.0,3228.0,1,,False,https://photos.zillowstatic.com/fp/4198004c027add3a2ead718170532a82-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/5546-Cribari-Cir-San-Jose-CA-95135/19798595_zpid/,https://www.zillow.com/san-jose-ca/4_p/
-121.76,37.29,15.0,2267.0,348.0,1150.0,327.0,7.1267,277900.0,<1H OCEAN,268,19799668,"2033 Folle Blanche Dr, San Jose, CA 95135",899000,USD,2.0,2.0,1629 sqft,,922100.0,3662.0,40,,False,https://photos.zillowstatic.com/fp/2b3d3c5757cd2d3912ed45e3542a7029-p_e.jpg,FOR SALE,Townhouse for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/2033-Folle-Blanche-Dr-San-Jose-CA-95135/19799668_zpid/,https://www.zillow.com/san-jose-ca/7_p/
-121.76,37.3,6.0,3526.0,559.0,1378.0,491.0,6.1463,335500.0,<1H OCEAN,269,19798972,"5364 Cribari Crst, San Jose, CA 95135",510000,USD,2.0,2.0,1223 sqft,,490700.0,3321.0,120,,False,https://photos.zillowstatic.com/fp/b6ecc36a93c154d0e5252ee2e0383b72-p_e.jpg,FOR SALE,Condo for sale,RE/MAX Gold,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/5364-Cribari-Crst-San-Jose-CA-95135/19798972_zpid/,https://www.zillow.com/san-jose-ca/7_p/
-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,294700.0,<1H OCEAN,303,19800077,"7622 Stoneshire Ct, San Jose, CA 95135",898000,USD,2.0,2.0,1509 sqft,,934500.0,3507.0,18,,False,https://photos.zillowstatic.com/fp/4d3ee231200c7c2ba9853c8d2a74e246-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/7622-Stoneshire-Ct-San-Jose-CA-95135/19800077_zpid/,https://www.zillow.com/san-jose-ca/8_p/
-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,294700.0,<1H OCEAN,364,19799989,"7506 Deveron Ct, San Jose, CA 95135",995000,USD,3.0,2.0,1751 sqft,,1006700.0,3545.0,45,,False,https://photos.zillowstatic.com/fp/fd45e83fc55c6e4b42571dfd3f491c84-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/7506-Deveron-Ct-San-Jose-CA-95135/19799989_zpid/,https://www.zillow.com/san-jose-ca/9_p/
-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,294700.0,<1H OCEAN,157,19800277,"7774 Beltane Dr, San Jose, CA 95135",728000,USD,2.0,2.0,1490 sqft,,711900.0,3499.0,1,,False,https://photos.zillowstatic.com/fp/6be21304be995ca2925006bd5ed9ad44-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/7774-Beltane-Dr-San-Jose-CA-95135/19800277_zpid/,https://www.zillow.com/san-jose-ca/4_p/
-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411,294700.0,<1H OCEAN,358,19800219,"7783 Beltane Dr, San Jose, CA 95135",850000,USD,2.0,2.0,1804 sqft,,869200.0,3594.0,54,,False,https://photos.zillowstatic.com/fp/94684e27226601fc9420bb2d24934eea-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/7783-Beltane-Dr-San-Jose-CA-95135/19800219_zpid/,https://www.zillow.com/san-jose-ca/9_p/
-121.75,37.29,15.0,1486.0,310.0,455.0,296.0,4.3365,221000.0,<1H OCEAN,212,19799531,"7018 Via Cielo, San Jose, CA 95135",757018,USD,2.0,2.0,1406 sqft,,778800.0,3349.0,9,,False,https://photos.zillowstatic.com/fp/a6c530e307ab9dd71b21f0bc9b4476e8-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/7018-Via-Cielo-San-Jose-CA-95135/19799531_zpid/,https://www.zillow.com/san-jose-ca/6_p/
-121.84,37.34,33.0,1019.0,191.0,938.0,215.0,4.0929,165000.0,<1H OCEAN,56,19725230,"1403 S King Rd, San Jose, CA 95122",989000,USD,2.0,3.0,1040 sqft,,987800.0,3562.0,30,,False,https://photos.zillowstatic.com/fp/1c76f78cf7b5ae9d94a0e7f1029e33c1-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1403-S-King-Rd-San-Jose-CA-95122/19725230_zpid/,https://www.zillow.com/san-jose-ca/2_p/
-121.84,37.34,27.0,2512.0,526.0,3033.0,526.0,4.25,162900.0,<1H OCEAN,56,19725230,"1403 S King Rd, San Jose, CA 95122",989000,USD,2.0,3.0,1040 sqft,,987800.0,3562.0,30,,False,https://photos.zillowstatic.com/fp/1c76f78cf7b5ae9d94a0e7f1029e33c1-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1403-S-King-Rd-San-Jose-CA-95122/19725230_zpid/,https://www.zillow.com/san-jose-ca/2_p/
-121.84,37.33,28.0,1535.0,330.0,1937.0,317.0,4.1146,160100.0,<1H OCEAN,28,19716490,"1263 Summer Blossom Ave, San Jose, CA 95122",1288000,USD,3.0,4.0,1869 sqft,,,,10,,False,https://photos.zillowstatic.com/fp/5bba1d62d89db3ae67ec5794e8a3df40-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1263-Summer-Blossom-Ave-San-Jose-CA-95122/19716490_zpid/,"https://www.zillow.com/homes/San-Jose,-CA_rb/"
-121.84,37.33,26.0,1934.0,408.0,2059.0,416.0,3.6765,163600.0,<1H OCEAN,28,19716490,"1263 Summer Blossom Ave, San Jose, CA 95122",1288000,USD,3.0,4.0,1869 sqft,,,,10,,False,https://photos.zillowstatic.com/fp/5bba1d62d89db3ae67ec5794e8a3df40-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1263-Summer-Blossom-Ave-San-Jose-CA-95122/19716490_zpid/,"https://www.zillow.com/homes/San-Jose,-CA_rb/"
-121.81,37.35,28.0,3477.0,671.0,2990.0,648.0,4.4671,172600.0,<1H OCEAN,146,19786263,"1488 Mount Diablo Dr, San Jose, CA 95127",1049950,USD,2.0,3.0,1000 sqft,,1028300.0,3499.0,86,,False,https://photos.zillowstatic.com/fp/ec59b70bef10a48db0d90aa541f6c29f-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1488-Mount-Diablo-Dr-San-Jose-CA-95127/19786263_zpid/,https://www.zillow.com/san-jose-ca/4_p/
-121.81,37.35,29.0,2396.0,452.0,2000.0,481.0,4.375,185500.0,<1H OCEAN,146,19786263,"1488 Mount Diablo Dr, San Jose, CA 95127",1049950,USD,2.0,3.0,1000 sqft,,1028300.0,3499.0,86,,False,https://photos.zillowstatic.com/fp/ec59b70bef10a48db0d90aa541f6c29f-p_e.jpg,FOR SALE,House for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1488-Mount-Diablo-Dr-San-Jose-CA-95127/19786263_zpid/,https://www.zillow.com/san-jose-ca/4_p/
-121.87,37.36,34.0,938.0,242.0,769.0,226.0,3.5625,194500.0,<1H OCEAN,220,79845296,"1528 Marburg Way, San Jose, CA 95133",1100000,USD,3.0,3.0,1663 sqft,,1162600.0,3849.0,18,,False,https://photos.zillowstatic.com/fp/b22d056f6f06454ffb04c164ca8033af-p_e.jpg,FOR SALE,Townhouse for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1528-Marburg-Way-San-Jose-CA-95133/79845296_zpid/,https://www.zillow.com/san-jose-ca/6_p/
-121.85,37.34,27.0,1481.0,409.0,1505.0,391.0,2.5769,137500.0,<1H OCEAN,306,153404957,"1500 Virginia Pl SPACE 133, San Jose, CA 95116",189995,USD,1.0,2.0,672 sqft,,181500.0,348.0,291,,False,https://photos.zillowstatic.com/fp/529bea4b3976ee7566fe18bc8eeb24c6-p_e.jpg,FOR SALE,Home for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/1500-Virginia-Pl-SPACE-133-San-Jose-CA-95116/153404957_zpid/,https://www.zillow.com/san-jose-ca/8_p/
-121.85,37.35,29.0,3515.0,807.0,3572.0,776.0,2.7562,160100.0,<1H OCEAN,311,153403759,"258 Lynette Way, San Jose, CA 95116",1395000,USD,2.0,4.0,1584 sqft,,1477200.0,2720.0,5,,False,https://photos.zillowstatic.com/fp/ab19478051c0f9e0ac15ef9b374ffa2b-p_e.jpg,FOR SALE,Multi-family home for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/258-Lynette-Way-San-Jose-CA-95116/153403759_zpid/,https://www.zillow.com/san-jose-ca/8_p/
-121.85,37.35,29.0,3515.0,807.0,3572.0,776.0,2.7562,160100.0,<1H OCEAN,172,19719007,"212 Lynette Way, San Jose, CA 95116",949000,USD,2.0,4.0,1630 sqft,,1008200.0,2237.0,1,,False,https://photos.zillowstatic.com/fp/7e7fb84e6defe049263288e01370b3ed-p_e.jpg,FOR SALE,Multi-family home for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/212-Lynette-Way-San-Jose-CA-95116/19719007_zpid/,https://www.zillow.com/san-jose-ca/5_p/
-121.86,37.37,15.0,8162.0,2124.0,8793.0,2086.0,3.3306,210300.0,<1H OCEAN,88,250554881,"2079 Mahuron Cir, San Jose, CA 95133",998000,USD,3.0,3.0,1667 sqft,,1153200.0,3900.0,3,,False,https://photos.zillowstatic.com/fp/8ba42c62967d1e81ddafde9b0c7683e6-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/2079-Mahuron-Cir-San-Jose-CA-95133/250554881_zpid/,https://www.zillow.com/san-jose-ca/3_p/
-121.84,37.37,15.0,3315.0,1042.0,2749.0,1059.0,2.3199,140100.0,<1H OCEAN,284,19722029,"247 N Capitol Ave UNIT 213, San Jose, CA 95127",525000,USD,2.0,2.0,955 sqft,,540100.0,2600.0,24,,False,https://photos.zillowstatic.com/fp/744f67d90a7ae91933cc4243709649c3-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/247-N-Capitol-Ave-UNIT-213-San-Jose-CA-95127/19722029_zpid/,https://www.zillow.com/san-jose-ca/7_p/
-121.84,37.37,15.0,3315.0,1042.0,2749.0,1059.0,2.3199,140100.0,<1H OCEAN,314,19722295,"259 N Capitol Ave UNIT 290, San Jose, CA 95127",415000,USD,1.0,1.0,777 sqft,,433700.0,2299.0,16,,False,https://photos.zillowstatic.com/fp/5584b49373f8f5cbf024136a3a6d9572-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-290-San-Jose-CA-95127/19722295_zpid/,https://www.zillow.com/san-jose-ca/8_p/
-121.84,37.37,15.0,3315.0,1042.0,2749.0,1059.0,2.3199,140100.0,<1H OCEAN,202,19722177,"259 N Capitol Ave UNIT 168, San Jose, CA 95127",429995,USD,1.0,1.0,777 sqft,,452700.0,2330.0,23,,False,https://photos.zillowstatic.com/fp/68177234b57bb3db35460e059450ec64-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-168-San-Jose-CA-95127/19722177_zpid/,https://www.zillow.com/san-jose-ca/5_p/
-121.84,37.37,42.0,1237.0,232.0,900.0,241.0,3.8571,187500.0,<1H OCEAN,284,19722029,"247 N Capitol Ave UNIT 213, San Jose, CA 95127",525000,USD,2.0,2.0,955 sqft,,540100.0,2600.0,24,,False,https://photos.zillowstatic.com/fp/744f67d90a7ae91933cc4243709649c3-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/247-N-Capitol-Ave-UNIT-213-San-Jose-CA-95127/19722029_zpid/,https://www.zillow.com/san-jose-ca/7_p/
-121.84,37.37,42.0,1237.0,232.0,900.0,241.0,3.8571,187500.0,<1H OCEAN,314,19722295,"259 N Capitol Ave UNIT 290, San Jose, CA 95127",415000,USD,1.0,1.0,777 sqft,,433700.0,2299.0,16,,False,https://photos.zillowstatic.com/fp/5584b49373f8f5cbf024136a3a6d9572-p_e.jpg,FOR SALE,Condo for sale,,"https://www.zillow.com/homes/San-Jose,-CA_rb/",https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-290-San-Jose-CA-95127/19722295_zpid/,https://www.zillow.com/san-jose-ca/8_p/
