"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","status_text","broker_name","input","property_url","listing_url"
"7","19611712","4066 Moreland Way, San Jose, CA 95130","37.297474","-121.97332","1900000","USD","2","4","1900 sqft","","2075000","4997","2","","False","https://photos.zillowstatic.com/fp/4451b210626dface2a8012e1c097e738-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/4066-Moreland-Way-San-Jose-CA-95130/19611712_zpid/","https://www.zillow.com/homes/San-Jose,-CA_rb/"
"564","16910499","1328 Law St, San Diego, CA 92109","32.804554","-117.247475","1995000","USD","3","3","1580 sqft","","1915400","6299","45","","False","https://photos.zillowstatic.com/fp/b477044e2e303307d508c7c24f0bedf7-p_e.jpg","FOR SALE","House for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1328-Law-St-San-Diego-CA-92109/16910499_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"296","325873342","182 Velocity Way, San Jose, CA 95110","37.338104","-121.8961","999998","USD","3","2","1370 sqft","","1079600","3528","31","","False","https://photos.zillowstatic.com/fp/e78dc6b8e77e0f17ff9bd0c03cc6789d-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/182-Velocity-Way-San-Jose-CA-95110/325873342_zpid/","https://www.zillow.com/san-jose-ca/8_p/"
"442","2053077586","Plan 6 Plan, Avenue at Central","37.31778","-121.95382","1362990","USD","3","3","1763 sqft","","1350900","4749","44","","False","https://photos.zillowstatic.com/fp/2f7c619164c6cd67d723767e947fcec5-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/community/avenue-at-central/2053077586_zpid/","https://www.zillow.com/san-jose-ca/11_p/"
"193","16996072","5544 Baja Dr, San Diego, CA 92115","32.76769","-117.07548","899000","USD","2","3","1492 sqft","","928900","3984","6","","False","https://photos.zillowstatic.com/fp/a51eacdc353a730543e053cb7dd01e75-p_e.jpg","FOR SALE","House for sale","Realty ONE Group Pacific","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5544-Baja-Dr-San-Diego-CA-92115/16996072_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"243","19808929","544 Lindstrom Ct, San Jose, CA 95111","37.262367","-121.795235","1399000","USD","3","4","1827 sqft","","1491600","4300","8","","False","https://photos.zillowstatic.com/fp/773de247303e9622c4a5d338911abb00-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/544-Lindstrom-Ct-San-Jose-CA-95111/19808929_zpid/","https://www.zillow.com/san-jose-ca/6_p/"
"53","82930443","1951 47th St SPACE 61, San Diego, CA 92102","32.72758","-117.092255","260000","USD","2","2","1248 sqft","","260500","654","8","","False","https://photos.zillowstatic.com/fp/431cbc43f975195a5044f5c2ed16d130-p_e.jpg","FOR SALE","Home for sale","Acropolis Enterprise","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1951-47th-St-SPACE-61-San-Diego-CA-92102/82930443_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"548","16764130","13713 Mar Scenic Dr, Del Mar, CA 92014","32.947468","-117.254005","2890000","USD","3","5","2316 sqft","","2814400","9344","24","","False","https://photos.zillowstatic.com/fp/6ce9d99a08f01caba6af1ecb06ab64d1-p_e.jpg","FOR SALE","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13713-Mar-Scenic-Dr-Del-Mar-CA-92014/16764130_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"111","64875939","5200 Irvine Blvd SPACE 292, Irvine, CA 92620","33.708744","-117.7563","550000","USD","2","2","1440 sqft","","563900","1631","17","","False","https://photos.zillowstatic.com/fp/c14a85ec4840bbb7075fc17ea44bf515-p_e.jpg","FOR SALE","Home for sale","Groves Home Sales","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/5200-Irvine-Blvd-SPACE-292-Irvine-CA-92620/64875939_zpid/","https://www.zillow.com/irvine-ca/3_p/"
"717","16971870","126 W Spruce St, San Diego, CA 92103","32.738926","-117.16454","2495000","USD","4","3","2365 sqft","","","7950","33","","False","https://photos.zillowstatic.com/fp/e8822924acf9e50d9fce55c7f434efe8-p_e.jpg","FOR SALE","House for sale","Pacific Sotheby's International Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/126-W-Spruce-St-San-Diego-CA-92103/16971870_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"515","16834920","9520 Poole St, La Jolla, CA 92037","32.87289","-117.244736","3199000","USD","4","5","3437 sqft","","3116300","9564","28","","False","https://photos.zillowstatic.com/fp/39c48cd51b289fc5069a1452d39a38d9-p_e.jpg","FOR SALE","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/9520-Poole-St-La-Jolla-CA-92037/16834920_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"462","2053217150","555 Umbarger Rd SPACE 9, San Jose, CA 95111","37.30153","-121.843","449900","USD","2","3","1093 sqft","","470900","902","53","","False","https://photos.zillowstatic.com/fp/c24ff1d15e1f1a64aa9a21661c60d1ed-p_e.jpg","FOR SALE","Home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/555-Umbarger-Rd-SPACE-9-San-Jose-CA-95111/2053217150_zpid/","https://www.zillow.com/san-jose-ca/12_p/"
"67","2057639826","Prefumo Plan, Legacy Collection at San Luis Ranch","35.2565","-120.68142","978498","USD","3","3","2170 sqft","","","4146","25","","False","https://photos.zillowstatic.com/fp/066664e91d134fe8fd4000046279831e-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/","https://www.zillow.com/community/legacy-collection-at-san-luis-ranch/2057639826_zpid/","https://www.zillow.com/san-luis-obispo-ca/2_p/"
"78","17119544","7468 Skyline Dr, San Diego, CA 92114","32.703365","-117.03752","735000","USD","2","3","1128 sqft","","747100","3496","25","","False","https://photos.zillowstatic.com/fp/96fbec7ef83e9965f2774ec1e9f05f19-p_e.jpg","FOR SALE","House for sale","eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7468-Skyline-Dr-San-Diego-CA-92114/17119544_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"91","98331447","7116 Sitio Caliente, Carlsbad, CA 92009","33.098038","-117.226494","2250000","USD","5","5","3563 sqft","","2233100","6611","128","","False","https://photos.zillowstatic.com/fp/66f256438ca9b5a3c30f3a529a27a77c-p_e.jpg","FOR SALE","House for sale","Keller Williams Realty","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/7116-Sitio-Caliente-Carlsbad-CA-92009/98331447_zpid/","https://www.zillow.com/carlsbad-ca/3_p/"
"135","2052877808","0 Hoover St #3, Carlsbad, CA 92008","33.14781","-117.33089","4500000","USD","","","","1.39 acres","","","22","","False","https://photos.zillowstatic.com/fp/48a3280a62aef6d5cd274f6b50cbd377-p_e.jpg","FOR SALE","Lot / Land for sale","NorthMarq Realty Services, Inc","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/0-Hoover-St-3-Carlsbad-CA-92008/2052877808_zpid/","https://www.zillow.com/carlsbad-ca/4_p/"
"137","19783817","12450 Mount Hamilton Rd, San Jose, CA 95140","37.376736","-121.79653","1499000","USD","2","3","1684 sqft","","1457300","3812","23","","False","https://photos.zillowstatic.com/fp/9b405bd5a7004d6561e72135a7445297-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/12450-Mount-Hamilton-Rd-San-Jose-CA-95140/19783817_zpid/","https://www.zillow.com/san-jose-ca/4_p/"
"21","19840786","95 Avenida Espana, San Jose, CA 95139","37.22571","-121.76229","1198000","USD","2","3","1482 sqft","","1286400","3849","4","","False","https://photos.zillowstatic.com/fp/76676f8e3b060e597edaff8409d63a65-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/95-Avenida-Espana-San-Jose-CA-95139/19840786_zpid/","https://www.zillow.com/homes/San-Jose,-CA_rb/"
"249","16941275","5453 Mildred St, San Diego, CA 92110","32.767563","-117.194214","1224000","USD","3","2","1626 sqft","","1171900","4800","2","","False","https://photos.zillowstatic.com/fp/4556a16921c8933a4ce7573b486c6e79-p_e.jpg","FOR SALE","Coming soon","Century 21 Masters","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5453-Mildred-St-San-Diego-CA-92110/16941275_zpid/","https://www.zillow.com/san-diego-ca/7_p/"
"552","318295664","16750 Coyote Bush Dr #84, San Diego, CA 92127","33.019367","-117.12944","1189000","USD","2","3","1787 sqft","","1178000","4018","44","","False","https://photos.zillowstatic.com/fp/e6ce27c38ab037a69a30222fb592b550-p_e.jpg","FOR SALE","Townhouse for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16750-Coyote-Bush-Dr-84-San-Diego-CA-92127/318295664_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"100","16662110","532 Dew Point Ave, Carlsbad, CA 92011","33.096416","-117.31163","1699900","USD","3","4","2031 sqft","","1650000","6143","43","","False","https://photos.zillowstatic.com/fp/a3448cfe63d6b2f5289c27f98674535a-p_e.jpg","FOR SALE","Condo for sale","Redfin Corporation","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/532-Dew-Point-Ave-Carlsbad-CA-92011/16662110_zpid/","https://www.zillow.com/carlsbad-ca/3_p/"
"150","79843069","660 Teatree Ct, San Jose, CA 95128","37.31535","-121.939445","698000","USD","2","2","922 sqft","","675800","2949","1","","False","https://photos.zillowstatic.com/fp/ad730fb5fac2427c27276d99426bd25b-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/660-Teatree-Ct-San-Jose-CA-95128/79843069_zpid/","https://www.zillow.com/san-jose-ca/4_p/"
"432","2064112479","4376-4380 41st St, San Diego, CA 92105","32.756638","-117.10754","1049000","USD","3","4","1900 sqft","","985600","3222","1","","False","https://photos.zillowstatic.com/fp/288ed01d24f5bc156f606bfa005516d7-p_e.jpg","FOR SALE","Multi-family home for sale","Mission Vista Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4376-4380-41st-St-San-Diego-CA-92105/2064112479_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"418","153423604","2855 Senter Rd SPACE 84, San Jose, CA 95111","37.297718","-121.83996","219900","USD","1","1","470 sqft","","226000","433","12","","False","https://photos.zillowstatic.com/fp/0ee6284b724177b7698464f2666dd78a-p_e.jpg","FOR SALE","Home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/2855-Senter-Rd-SPACE-84-San-Jose-CA-95111/153423604_zpid/","https://www.zillow.com/san-jose-ca/11_p/"
"321","82957842","809 Auzerais Ave UNIT 256, San Jose, CA 95126","37.321922","-121.904724","610000","USD","1","1","824 sqft","","621800","2650","25","","False","https://photos.zillowstatic.com/fp/9acd6d41640bc344676fae4d96db746e-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/809-Auzerais-Ave-UNIT-256-San-Jose-CA-95126/82957842_zpid/","https://www.zillow.com/san-jose-ca/8_p/"
"463","67712604","777 6th Ave UNIT 216, San Diego, CA 92101","32.713245","-117.15894","419000","USD","1","1","585 sqft","","416000","2527","1","","False","https://photos.zillowstatic.com/fp/f1691137e6abe58f5c39fb523eb6d64c-p_e.jpg","FOR SALE","Condo for sale","eXp Realty of Southern California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/777-6th-Ave-UNIT-216-San-Diego-CA-92101/67712604_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"145","19798595","5546 Cribari Cir, San Jose, CA 95135","37.29201","-121.755646","498000","USD","2","2","1223 sqft","","589700","3228","1","","False","https://photos.zillowstatic.com/fp/4198004c027add3a2ead718170532a82-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/5546-Cribari-Cir-San-Jose-CA-95135/19798595_zpid/","https://www.zillow.com/san-jose-ca/4_p/"
"13","82959670","2017 Chorro St, San Luis Obispo, CA 93401","35.271732","-120.65756","899000","USD","1","2","662 sqft","","888900","2729","32","","False","https://photos.zillowstatic.com/fp/959b7f3cc76eb5ff05312e8336d550aa-p_e.jpg","FOR SALE","House for sale","Venture Real Estate","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/","https://www.zillow.com/homedetails/2017-Chorro-St-San-Luis-Obispo-CA-93401/82959670_zpid/","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/"
"693","66658198","2624 Escala Cir, San Diego, CA 92108","32.78167","-117.13267","876000","USD","3","2","1453 sqft","","","3833","11","","False","https://photos.zillowstatic.com/fp/7ccdfc778e55e3af51fa4b69f5dcdda4-p_e.jpg","FOR SALE","Townhouse for sale","Coldwell Banker West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2624-Escala-Cir-San-Diego-CA-92108/66658198_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"464","2059145171","0 Menker Ave, San Jose, CA 95128","37.31568","-121.92137","4999999","USD","","","","1.06 acres","","2535","23","","False","https://photos.zillowstatic.com/fp/7e077fe157a1e46a222b92d4c5716da5-p_e.jpg","FOR SALE","Lot / Land for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/0-Menker-Ave-San-Jose-CA-95128/2059145171_zpid/","https://www.zillow.com/san-jose-ca/12_p/"
"288","334416495","1566 Murphy Ave, San Jose, CA 95131","37.38479","-121.8898","2200000","USD","4","4","3141 sqft","","2144700","5195","88","","False","https://photos.zillowstatic.com/fp/3351013441f8e56cd6acff551aa5d800-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1566-Murphy-Ave-San-Jose-CA-95131/334416495_zpid/","https://www.zillow.com/san-jose-ca/8_p/"
"460","79975679","1080 Park Blvd UNIT 710, San Diego, CA 92101","32.716434","-117.15408","485000","USD","1","1","748 sqft","","477400","2579","53","","False","https://photos.zillowstatic.com/fp/6c43eea5c7d5c6247103f0a6e5cd67b3-p_e.jpg","FOR SALE","House for sale","Redfin Corporation","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1080-Park-Blvd-UNIT-710-San-Diego-CA-92101/79975679_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"419","16920562","1404 Thomas Ave, San Diego, CA 92109","32.796318","-117.243484","1599950","USD","2","2","908 sqft","","1619500","3956","8","","False","https://photos.zillowstatic.com/fp/0d62ae1f66141f6b136fcc14d4079006-p_e.jpg","FOR SALE","House for sale","Santana Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1404-Thomas-Ave-San-Diego-CA-92109/16920562_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"427","16926817","3133 Denver St, San Diego, CA 92117","32.79621","-117.20293","1620000","USD","2","4","1710 sqft","","1553400","5295","0","","False","https://photos.zillowstatic.com/fp/95a29b744ffdae4917859f05d7ca457e-p_e.jpg","FOR SALE","House for sale","CURB?","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3133-Denver-St-San-Diego-CA-92117/16926817_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"40","16744720","16331 Gabarda Rd, San Diego, CA 92128","33.010223","-117.056526","999000","USD","2","3","1905 sqft","","1032500","4600","0","","False","https://photos.zillowstatic.com/fp/90c15c704b9d0e718733b137f68f30fd-p_e.jpg","FOR SALE","House for sale","DuPre Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16331-Gabarda-Rd-San-Diego-CA-92128/16744720_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"307","17063790","4427 Algeciras St, San Diego, CA 92107","32.721733","-117.254616","3650000","USD","5","5","3567 sqft","","3529700","12482","46","","False","https://photos.zillowstatic.com/fp/f5a8bb98e018d0537cb12e7edda13271-p_e.jpg","FOR SALE","House for sale","Cabrillo Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4427-Algeciras-St-San-Diego-CA-92107/17063790_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"162","52523960","4064 Huerfano Ave UNIT 251, San Diego, CA 92117","32.815353","-117.21799","529900","USD","1","2","852 sqft","","562100","2800","3","","False","https://photos.zillowstatic.com/fp/5e1ecbd58160dc03cc930f13814fef8b-p_e.jpg","FOR SALE","Condo for sale","Coldwell Banker Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4064-Huerfano-Ave-UNIT-251-San-Diego-CA-92117/52523960_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"291","339555167","2632 Avella Dr, San Diego, CA 92108","32.7811","-117.146194","1799000","USD","4","4","2275 sqft","","1543900","4910","3","","False","https://photos.zillowstatic.com/fp/1779521c43a4bdba37c0725ff01f766b-p_e.jpg","FOR SALE","Townhouse for sale","Exude Luxury Group","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2632-Avella-Dr-San-Diego-CA-92108/339555167_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"668","16985436","6711 Burgundy St, San Diego, CA 92120","32.795116","-117.09346","1099000","USD","4","5","1625 sqft","","1088900","6201","54","","False","https://photos.zillowstatic.com/fp/4cbd388785a8c1838d3286d16bf902de-p_e.jpg","FOR SALE","House for sale","IRN REALTY","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6711-Burgundy-St-San-Diego-CA-92120/16985436_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"43","325857714","121 Stellar, Irvine, CA 92618","33.68388","-117.73781","1500000","USD","3","3","2028 sqft","","1548200","4990","3","","False","https://photos.zillowstatic.com/fp/1eb364d4f4faa3f96e8841fbe5c7f361-p_e.jpg","FOR SALE","Condo for sale","Your Home Sold Guaranteed Rlty","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/121-Stellar-Irvine-CA-92618/325857714_zpid/","https://www.zillow.com/irvine-ca/2_p/"
"135","325857921","96 Interstellar, Irvine, CA 92618","33.6839","-117.706116","4299000","USD","6","5","4413 sqft","","","10900","20","","False","https://photos.zillowstatic.com/fp/500cfa6322485c43d7ee6c15cd4069d7-p_e.jpg","FOR SALE","House for sale","Harvest Realty Development","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/96-Interstellar-Irvine-CA-92618/325857921_zpid/","https://www.zillow.com/irvine-ca/4_p/"
